id,prompt,label,reasoning,rung,query_type,graph_id,story_id,question_property,formal_form,dataset_variant,subset,diagnostic_source
17642,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on department competitiveness and freckles. Residency status has a direct effect on department competitiveness and freckles. Department competitiveness has a direct effect on freckles. Residency status is unobserved. For individuals who are not male, the probability of freckles is 68%. For individuals who are male, the probability of freckles is 38%. Will male gender increase the chance of freckles?",no,"Let V2 = residency status; X = gender; V3 = department competitiveness; Y = freckles.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.68
P(Y=1 | X=1) = 0.38
0.38 - 0.68 = -0.29
-0.29 < 0",2,ate,arrowhead,gender_admission_state,anticommonsense,E[Y | do(X = 1)] - E[Y | do(X = 0)],symbolic_control,symbolic_control_2048,symbolic_control
7387,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on occupation and salary. Skill has a direct effect on occupation and salary. Occupation has a direct effect on salary. Skill is unobserved. For individuals who are not male, the probability of high salary is 46%. For individuals who are male, the probability of high salary is 35%. Will male gender increase the chance of high salary?",no,"Let V2 = skill; X = gender; V3 = occupation; Y = salary.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.46
P(Y=1 | X=1) = 0.35
0.35 - 0.46 = -0.11
-0.11 < 0",2,ate,arrowhead,gender_pay,hard,E[Y | do(X = 1)] - E[Y | do(X = 0)],symbolic_control,symbolic_control_2048,symbolic_control
12919,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Having visited England has a direct effect on occupation and salary. Skill has a direct effect on occupation and salary. Occupation has a direct effect on salary. Skill is unobserved. For individuals who have not visited England, the probability of high salary is 22%. For individuals who have visited England, the probability of high salary is 62%. Will having visited England decrease the chance of high salary?",no,"Let V2 = skill; X = having visited England; V3 = occupation; Y = salary.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.22
P(Y=1 | X=1) = 0.62
0.62 - 0.22 = 0.40
0.40 > 0",2,ate,arrowhead,gender_pay,anticommonsense,E[Y | do(X = 1)] - E[Y | do(X = 0)],symbolic_control,symbolic_control_2048,symbolic_control
17703,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Liking spicy food has a direct effect on occupation and salary. Skill has a direct effect on occupation and salary. Occupation has a direct effect on salary. Skill is unobserved. For individuals who do not like spicy food, the probability of high salary is 52%. For individuals who like spicy food, the probability of high salary is 37%. Will liking spicy food increase the chance of high salary?",no,"Let V2 = skill; X = liking spicy food; V3 = occupation; Y = salary.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.52
P(Y=1 | X=1) = 0.37
0.37 - 0.52 = -0.15
-0.15 < 0",2,ate,arrowhead,gender_pay,anticommonsense,E[Y | do(X = 1)] - E[Y | do(X = 0)],symbolic_control,symbolic_control_2048,symbolic_control
11277,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Solar eclipse has a direct effect on Alice arriving to school. Traffic has a direct effect on Alice arriving to school. For situations where there is no solar eclipse, the probability of arriving to school on time is 50%. For situations where there is a solar eclipse, the probability of arriving to school on time is 5%. Will solar eclipse increase the chance of arriving to school on time?",no,"Let V2 = traffic; X = solar eclipse; Y = Alice arriving to school.
X->Y,V2->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y|X)
P(Y=1 | X=0) = 0.50
P(Y=1 | X=1) = 0.05
0.05 - 0.50 = -0.45
-0.45 < 0",2,ate,fork,getting_late,anticommonsense,E[Y | do(X = 1)] - E[Y | do(X = 0)],symbolic_control,symbolic_control_2048,symbolic_control
924,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Tanning salon treatment has a direct effect on skin. Going to the beach has a direct effect on skin. For people not using tanning salon treatments, the probability of tanned skin is 24%. For people who went to tanning salons, the probability of tanned skin is 68%. Will tanning salon treatment decrease the chance of tanned skin?",no,"Let V2 = going to the beach; X = tanning salon treatment; Y = skin.
X->Y,V2->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y|X)
P(Y=1 | X=0) = 0.24
P(Y=1 | X=1) = 0.68
0.68 - 0.24 = 0.45
0.45 > 0",2,ate,fork,getting_tanned,easy,E[Y | do(X = 1)] - E[Y | do(X = 0)],symbolic_control,symbolic_control_2048,symbolic_control
5733,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Tanning salon treatment has a direct effect on skin. Going to the beach has a direct effect on skin. For people not using tanning salon treatments, the probability of tanned skin is 53%. For people who went to tanning salons, the probability of tanned skin is 15%. Will tanning salon treatment increase the chance of tanned skin?",no,"Let V2 = going to the beach; X = tanning salon treatment; Y = skin.
X->Y,V2->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y|X)
P(Y=1 | X=0) = 0.53
P(Y=1 | X=1) = 0.15
0.15 - 0.53 = -0.38
-0.38 < 0",2,ate,fork,getting_tanned,hard,E[Y | do(X = 1)] - E[Y | do(X = 0)],symbolic_control,symbolic_control_2048,symbolic_control
2856,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Parents' intelligence has a direct effect on parents' social status and child's intelligence. Other unobserved factors has a direct effect on parents' social status and child's intelligence. Parents' social status has a direct effect on child's intelligence. Other unobserved factors is unobserved. For children with unintelligent parents, the probability of intelligent child is 20%. For children with intelligent parents, the probability of intelligent child is 82%. Will intelligent parents decrease the chance of intelligent child?",no,"Let V2 = other unobserved factors; X = parents' intelligence; V3 = parents' social status; Y = child's intelligence.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.20
P(Y=1 | X=1) = 0.82
0.82 - 0.20 = 0.62
0.62 > 0",2,ate,arrowhead,nature_vs_nurture,easy,E[Y | do(X = 1)] - E[Y | do(X = 0)],symbolic_control,symbolic_control_2048,symbolic_control
13220,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Liking spicy food has a direct effect on parents' social status and child's intelligence. Other unobserved factors has a direct effect on parents' social status and child's intelligence. Parents' social status has a direct effect on child's intelligence. Other unobserved factors is unobserved. For children who do not like spicy food, the probability of intelligent child is 42%. For children who like spicy food, the probability of intelligent child is 56%. Will liking spicy food decrease the chance of intelligent child?",no,"Let V2 = other unobserved factors; X = liking spicy food; V3 = parents' social status; Y = child's intelligence.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.42
P(Y=1 | X=1) = 0.56
0.56 - 0.42 = 0.14
0.14 > 0",2,ate,arrowhead,nature_vs_nurture,anticommonsense,E[Y | do(X = 1)] - E[Y | do(X = 0)],symbolic_control,symbolic_control_2048,symbolic_control
20995,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Swoy has a direct effect on rixq and xevu. Rixq has a direct effect on zuph. Zuph has a direct effect on xevu. Swoy is unobserved. For those who are not rixq, the probability of zuph is 84%. For those who are rixq, the probability of zuph is 43%. For those who are not rixq and are not zuph, the probability of xevu is 62%. For those who are not rixq and are zuph, the probability of xevu is 56%. For those who are rixq and are not zuph, the probability of xevu is 59%. For those who are rixq and are zuph, the probability of xevu is 56%. The overall probability of rixq is 9%. Will rixq decrease the chance of xevu?",no,"Let V1 = swoy; X = rixq; V3 = zuph; Y = xevu.
V1->X,X->V3,V1->Y,V3->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
\sum_{V3 = v} [P(V3 = v|X = 1) - P(V3 = v|X = 0)] * [\sum_{X = h} P(Y = 1|X = h,V3 = v)*P(X = h)]
P(V3=1 | X=0) = 0.84
P(V3=1 | X=1) = 0.43
P(Y=1 | X=0, V3=0) = 0.62
P(Y=1 | X=0, V3=1) = 0.56
P(Y=1 | X=1, V3=0) = 0.59
P(Y=1 | X=1, V3=1) = 0.56
P(X=1) = 0.09
(0.43 - 0.84)* (0.56 * 0.09) + (0.57 - 0.16) * (0.56 * 0.91) = 0.02
0.02 > 0",2,ate,frontdoor,nonsense0,nonsense,E[Y | do(X = 1)] - E[Y | do(X = 0)],symbolic_control,symbolic_control_2048,symbolic_control
21005,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Swoy has a direct effect on rixq and xevu. Rixq has a direct effect on zuph. Zuph has a direct effect on xevu. Swoy is unobserved. For those who are not rixq, the probability of zuph is 93%. For those who are rixq, the probability of zuph is 31%. For those who are not rixq and are not zuph, the probability of xevu is 92%. For those who are not rixq and are zuph, the probability of xevu is 52%. For those who are rixq and are not zuph, the probability of xevu is 93%. For those who are rixq and are zuph, the probability of xevu is 52%. The overall probability of rixq is 53%. Will rixq decrease the chance of xevu?",no,"Let V1 = swoy; X = rixq; V3 = zuph; Y = xevu.
V1->X,X->V3,V1->Y,V3->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
\sum_{V3 = v} [P(V3 = v|X = 1) - P(V3 = v|X = 0)] * [\sum_{X = h} P(Y = 1|X = h,V3 = v)*P(X = h)]
P(V3=1 | X=0) = 0.93
P(V3=1 | X=1) = 0.31
P(Y=1 | X=0, V3=0) = 0.92
P(Y=1 | X=0, V3=1) = 0.52
P(Y=1 | X=1, V3=0) = 0.93
P(Y=1 | X=1, V3=1) = 0.52
P(X=1) = 0.53
(0.31 - 0.93)* (0.52 * 0.53) + (0.69 - 0.07) * (0.52 * 0.47) = 0.25
0.25 > 0",2,ate,frontdoor,nonsense0,nonsense,E[Y | do(X = 1)] - E[Y | do(X = 0)],symbolic_control,symbolic_control_2048,symbolic_control
21069,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rixq has a direct effect on zuph and xevu. Swoy has a direct effect on zuph and xevu. Zuph has a direct effect on xevu. Swoy is unobserved. For those who are not rixq, the probability of xevu is 39%. For those who are rixq, the probability of xevu is 60%. Will rixq decrease the chance of xevu?",no,"Let V2 = swoy; X = rixq; V3 = zuph; Y = xevu.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.39
P(Y=1 | X=1) = 0.60
0.60 - 0.39 = 0.21
0.21 > 0",2,ate,arrowhead,nonsense0,nonsense,E[Y | do(X = 1)] - E[Y | do(X = 0)],symbolic_control,symbolic_control_2048,symbolic_control
21111,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rixq has a direct effect on swoy and zuph. Zuph has a direct effect on xevu. Swoy has a direct effect on xevu. For those who are not rixq, the probability of xevu is 54%. For those who are rixq, the probability of xevu is 79%. Will rixq decrease the chance of xevu?",no,"Let X = rixq; V3 = swoy; V2 = zuph; Y = xevu.
X->V3,X->V2,V2->Y,V3->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.54
P(Y=1 | X=1) = 0.79
0.79 - 0.54 = 0.25
0.25 > 0",2,ate,diamond,nonsense0,nonsense,E[Y | do(X = 1)] - E[Y | do(X = 0)],symbolic_control,symbolic_control_2048,symbolic_control
21152,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on swoy and rixq. Rixq has a direct effect on xevu. Swoy has a direct effect on xevu. For those who are not zuph and are not rixq, the probability of xevu is 35%. For those who are not zuph and are rixq, the probability of xevu is 31%. For those who are zuph and are not rixq, the probability of xevu is 31%. For those who are zuph and are rixq, the probability of xevu is 31%. The overall probability of zuph is 20%. Will rixq increase the chance of xevu?",no,"Let V1 = zuph; V3 = swoy; X = rixq; Y = xevu.
V1->V3,V1->X,X->Y,V3->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
\sum_{V1=v} P(V1=v)*[P(Y=1|V1=v,X=1) - P(Y=1|V1=v, X=0)]
P(Y=1 | V1=0, X=0) = 0.35
P(Y=1 | V1=0, X=1) = 0.31
P(Y=1 | V1=1, X=0) = 0.31
P(Y=1 | V1=1, X=1) = 0.31
P(V1=1) = 0.20
0.80 * (0.31 - 0.35) 0.20 * (0.31 - 0.31) = -0.03
-0.03 < 0",2,ate,diamondcut,nonsense0,nonsense,E[Y | do(X = 1)] - E[Y | do(X = 0)],symbolic_control,symbolic_control_2048,symbolic_control
25170,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rixq has a direct effect on zuph. Zuph has a direct effect on xevu. For those who are not rixq, the probability of xevu is 86%. For those who are rixq, the probability of xevu is 86%. Will rixq increase the chance of xevu?",no,"Let X = rixq; V2 = zuph; Y = xevu.
X->V2,V2->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.86
P(Y=1 | X=1) = 0.86
0.86 - 0.86 = 0.00
0.00 = 0",2,ate,chain,nonsense0,nonsense,E[Y | do(X = 1)] - E[Y | do(X = 0)],symbolic_control,symbolic_control_2048,symbolic_control
25334,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rixq has a direct effect on zuph and xevu. Zuph has a direct effect on xevu. For those who are not rixq, the probability of xevu is 61%. For those who are rixq, the probability of xevu is 87%. Will rixq decrease the chance of xevu?",no,"Let X = rixq; V2 = zuph; Y = xevu.
X->V2,X->Y,V2->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.61
P(Y=1 | X=1) = 0.87
0.87 - 0.61 = 0.26
0.26 > 0",2,ate,mediation,nonsense0,nonsense,E[Y | do(X = 1)] - E[Y | do(X = 0)],symbolic_control,symbolic_control_2048,symbolic_control
25362,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Swoy has a direct effect on rixq and xevu. Rixq has a direct effect on zuph. Zuph has a direct effect on xevu. Swoy is unobserved. For those who are not rixq, the probability of zuph is 27%. For those who are rixq, the probability of zuph is 23%. For those who are not rixq and are not zuph, the probability of xevu is 56%. For those who are not rixq and are zuph, the probability of xevu is 80%. For those who are rixq and are not zuph, the probability of xevu is 81%. For those who are rixq and are zuph, the probability of xevu is 70%. The overall probability of rixq is 73%. Will rixq decrease the chance of xevu?",no,"Let V1 = swoy; X = rixq; V3 = zuph; Y = xevu.
V1->X,X->V3,V1->Y,V3->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
\sum_{V3 = v} [P(V3 = v|X = 1) - P(V3 = v|X = 0)] * [\sum_{X = h} P(Y = 1|X = h,V3 = v)*P(X = h)]
P(V3=1 | X=0) = 0.27
P(V3=1 | X=1) = 0.23
P(Y=1 | X=0, V3=0) = 0.56
P(Y=1 | X=0, V3=1) = 0.80
P(Y=1 | X=1, V3=0) = 0.81
P(Y=1 | X=1, V3=1) = 0.70
P(X=1) = 0.73
(0.23 - 0.27)* (0.70 * 0.73) + (0.77 - 0.73) * (0.80 * 0.27) = 0.00
0.00 = 0",2,ate,frontdoor,nonsense0,nonsense,E[Y | do(X = 1)] - E[Y | do(X = 0)],symbolic_control,symbolic_control_2048,symbolic_control
