id,prompt,label,reasoning,graph_id,story_id,rung,query_type,formal_form,question_property,dataset_variant,subset,diagnostic_source
25355,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: CEO has a direct effect on director and having visited England. Having visited England has a direct effect on employee. Director has a direct effect on employee. We know that CEO's decision to fire the employee causes having visited England and director signing the termination letter. having visited England or director signing the termination letter causes employee being fired. We observed the CEO decides to retain the employee.",no,"Let V1 = CEO; V3 = director; X = having visited England; Y = employee.
V1->V3,V1->X,X->Y,V3->Y
Y_{X=1} = 0 | V1=0
Solve for Y, given the evidence and the action
V1 = 0
X = V1
V3 = X
Y = X or V3
Y = 1 = 1 or 0
0",diamondcut,firing_employee,3,det-counterfactual,Y_{X=1} = 0 | V1=0,,anticommonsense,formal,stress
25735,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Having visited England has a direct effect on occupation and salary. Skill has a direct effect on occupation and salary. Occupation has a direct effect on salary. Skill is unobserved. We know that having visited England and high skill level causes white-collar job. having visited England or high skill level or white-collar job causes high salary. We observed the person has a high skill level.",no,"Let V2 = skill; X = having visited England; V3 = occupation; Y = salary.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
Y_{X=1} = 0 | V2=1
Solve for Y, given the evidence and the action
V2 = 1
V3 = X and V2
Y = X or V2 or V3
Y = 1 = 1 or 1 or 1
0",arrowhead,gender_pay,3,det-counterfactual,Y_{X=1} = 0 | V2=1,,anticommonsense,formal,stress
25840,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Eating citrus has a direct effect on vitmain C. Vitmain C has a direct effect on curly hair. We know that citrus intake causes sufficient vitamin C, and we know that sufficient vitamin C causes curly hair.",no,"Let X = eating citrus; V2 = vitmain C; Y = curly hair.
X->V2,V2->Y
Y_{X=0} = 1 | 
Solve for Y, given the evidence and the action
V2 = X
Y = V2
Y = [0] = 0
0",chain,orange_scurvy,3,det-counterfactual,Y_{X=0} = 1 | ,,anticommonsense,formal,stress
25872,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Demand has a direct effect on supply and rainfall. Yield per acre has a direct effect on supply. Supply has a direct effect on rainfall. Demand is unobserved. We know that increased demand and increased yield per acre causes increased supply. increased demand or increased supply causes high rainfall. We observed the farm has an increased yield per acre and the demand is low.",no,"Let V2 = yield per acre; V1 = demand; X = supply; Y = rainfall.
V1->X,V2->X,V1->Y,X->Y
Y_{X=0} = 1 | V2=1, V1=0
Solve for Y, given the evidence and the action
V2 = 1
V1 = 0
X = V1 and V2
Y = V1 or X
Y = 0 = 0 or 0
0",IV,price,3,det-counterfactual,"Y_{X=0} = 1 | V2=1, V1=0",,anticommonsense,formal,stress
25694,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on department competitiveness and brown eyes. Residency status has a direct effect on department competitiveness and brown eyes. Department competitiveness has a direct effect on brown eyes. Residency status is unobserved. We know that male gender and in-state residency causes competitive department. male gender or in-state residency or competitive department causes brown eyes. We observed the resident is in-state.",yes,"Let V2 = residency status; X = gender; V3 = department competitiveness; Y = brown eyes.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
Y_{X=1} = 1 | V2=1
Solve for Y, given the evidence and the action
V2 = 1
V3 = X and V2
Y = X or V2 or V3
Y = 1 = 1 or 1 or 1
1",arrowhead,gender_admission_state,3,det-counterfactual,Y_{X=1} = 1 | V2=1,,anticommonsense,formal,stress
25434,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Solar eclipse has a direct effect on Alice arriving to school. Traffic has a direct effect on Alice arriving to school. We know that solar eclipse or heavy traffic causes arriving to school on time. We observed there is no traffic on the road.",yes,"Let V2 = traffic; X = solar eclipse; Y = Alice arriving to school.
X->Y,V2->Y
Y_{X=1} = 1 | V2=0
Solve for Y, given the evidence and the action
V2 = 0
Y = X or V2
Y = 1 = 1 or 0
1",fork,getting_late,3,det-counterfactual,Y_{X=1} = 1 | V2=0,,anticommonsense,formal,stress
25923,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on having a brother and recovery. Having a brother has a direct effect on recovery. We know that male gender causes having a brother. male gender and having a brother causes recovery. We observed the patient is not male.",yes,"Let V1 = gender; X = having a brother; Y = recovery.
V1->X,V1->Y,X->Y
Y_{X=1} = 0 | V1=0
Solve for Y, given the evidence and the action
V1 = 0
X = V1
Y = V1 and X
Y = 0 = 0 and 1
1",confounding,simpson_drug,3,det-counterfactual,Y_{X=1} = 0 | V1=0,,anticommonsense,formal,stress
26003,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Kidney stone size has a direct effect on treatment and lip thickness. Treatment has a direct effect on lip thickness. We know that large kidney stone causes receives treatment. large kidney stone and receives treatment causes thick lips. We observed the patient has a small kidney stone.",yes,"Let V1 = kidney stone size; X = treatment; Y = lip thickness.
V1->X,V1->Y,X->Y
Y_{X=1} = 0 | V1=0
Solve for Y, given the evidence and the action
V1 = 0
X = V1
Y = V1 and X
Y = 0 = 0 and 1
1",confounding,simpson_kidneystone,3,det-counterfactual,Y_{X=1} = 0 | V1=0,,anticommonsense,formal,stress
26026,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pre-conditions has a direct effect on vaccination and lactose intolerance. Vaccination has a direct effect on lactose intolerance. We know that pre-conditions causes getting the vaccine. pre-conditions or getting the vaccine causes being lactose intolerant. We observed the person has no pre-conditions.",yes,"Let V1 = pre-conditions; X = vaccination; Y = lactose intolerance.
V1->X,V1->Y,X->Y
Y_{X=1} = 1 | V1=0
Solve for Y, given the evidence and the action
V1 = 0
X = V1
Y = V1 or X
Y = 1 = 0 or 1
1",confounding,simpson_vaccine,3,det-counterfactual,Y_{X=1} = 1 | V1=0,,anticommonsense,formal,stress
3646,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Having a sister has a direct effect on blood pressure and heart condition. Blood pressure has a direct effect on heart condition. For people who do not have a sister, the probability of healthy heart is 20%. For people who have a sister, the probability of healthy heart is 53%.",no,"Let X = having a sister; V2 = blood pressure; Y = heart condition.
X->V2,X->Y,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.20
P(Y=1 | X=1) = 0.53
0.53 - 0.20 = 0.32
0.32 > 0",mediation,blood_pressure,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,anticommonsense,formal,stress
1262,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Having a sister has a direct effect on the private and the corporal. The corporal has a direct effect on prisoner. The private has a direct effect on prisoner. For people who do not have a sister, the probability of the prisoner's death is 24%. For people who have a sister, the probability of the prisoner's death is 71%.",no,"Let X = having a sister; V3 = the private; V2 = the corporal; Y = prisoner.
X->V3,X->V2,V2->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.24
P(Y=1 | X=1) = 0.71
0.71 - 0.24 = 0.47
0.47 > 0",diamond,firing_squad,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,anticommonsense,formal,stress
21259,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Playing card games has a direct effect on diabetes and lifespan. Smoking has a direct effect on diabetes and lifespan. Diabetes has a direct effect on lifespan. Smoking is unobserved. For people who do not play card games, the probability of long lifespan is 73%. For people who play card games, the probability of long lifespan is 63%.",no,"Let V2 = smoking; X = playing card games; V3 = diabetes; Y = lifespan.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.73
P(Y=1 | X=1) = 0.63
0.63 - 0.73 = -0.10
-0.10 < 0",arrowhead,obesity_mortality,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,anticommonsense,formal,stress
21343,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Playing card games has a direct effect on diabetes and lifespan. Smoking has a direct effect on diabetes and lifespan. Diabetes has a direct effect on lifespan. Smoking is unobserved. For people who do not play card games, the probability of long lifespan is 65%. For people who play card games, the probability of long lifespan is 56%.",no,"Let V2 = smoking; X = playing card games; V3 = diabetes; Y = lifespan.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.65
P(Y=1 | X=1) = 0.56
0.56 - 0.65 = -0.09
-0.09 < 0",arrowhead,obesity_mortality,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,anticommonsense,formal,stress
11724,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Listening to jazz has a direct effect on smoking and lung cancer. Pollution has a direct effect on smoking and lung cancer. Smoking has a direct effect on lung cancer. Pollution is unobserved. For people who do not listen to jazz, the probability of lung cancer is 52%. For people who listen to jazz, the probability of lung cancer is 58%.",no,"Let V2 = pollution; X = listening to jazz; V3 = smoking; Y = lung cancer.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.52
P(Y=1 | X=1) = 0.58
0.58 - 0.52 = 0.07
0.07 > 0",arrowhead,smoking_gene_cancer,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,anticommonsense,formal,stress
1973,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Liking spicy food has a direct effect on the forest. The smoker has a direct effect on the forest. For people who do not like spicy food, the probability of the forest on fire is 41%. For people who like spicy food, the probability of the forest on fire is 82%.",yes,"Let V2 = the smoker; X = liking spicy food; Y = the forest.
X->Y,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.41
P(Y=1 | X=1) = 0.82
0.82 - 0.41 = 0.41
0.41 > 0",fork,forest_fire,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,anticommonsense,formal,stress
15032,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Tanning salon treatment has a direct effect on black hair. Going to the beach has a direct effect on black hair. For people not using tanning salon treatments, the probability of black hair is 59%. For people who went to tanning salons, the probability of black hair is 21%.",yes,"Let V2 = going to the beach; X = tanning salon treatment; Y = black hair.
X->Y,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.59
P(Y=1 | X=1) = 0.21
0.21 - 0.59 = -0.38
-0.38 < 0",fork,getting_tanned,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,anticommonsense,formal,stress
22962,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Kidney stone size has a direct effect on ability to speak english and recovery. Ability to speak english has a direct effect on recovery. For patients who have small kidney stones and do not speak english, the probability of recovery is 98%. For patients who have small kidney stones and speak english, the probability of recovery is 85%. For patients who have large kidney stones and do not speak english, the probability of recovery is 23%. For patients who have large kidney stones and speak english, the probability of recovery is 9%. The overall probability of large kidney stone is 57%.",yes,"Let V1 = kidney stone size; X = ability to speak english; Y = recovery.
V1->X,V1->Y,X->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
\sum_{V1=v} P(V1=v|X=1)*[P(Y=1|V1=v,X=1) - P(Y=1|V1=v, X=0)]
P(Y=1 | V1=0, X=0) = 0.98
P(Y=1 | V1=0, X=1) = 0.85
P(Y=1 | V1=1, X=0) = 0.23
P(Y=1 | V1=1, X=1) = 0.09
P(V1=1) = 0.57
0.43 * (0.85 - 0.98) + 0.57 * (0.09 - 0.23) = -0.14
-0.14 < 0",confounding,simpson_kidneystone,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,anticommonsense,formal,stress
